,2014/11/10,1671.23,1689.05,1657.14,1689.02,85562448
,2014/11/11,1701.22,1740.92,1693.25,1710.88,133757328
,2014/11/12,1699.2,1731.33,1693.38,1731.02,66017564
,2014/11/13,1734.17,1750.84,1720.73,1726.34,79968936
,2014/11/14,1719.58,1729.72,1706.83,1728.81,61248756
,2014/11/17,1758.99,1758.99,1706.94,1708.1,58158952
,2014/11/18,1709.14,1709.28,1676.44,1679.42,55117408
,2014/11/19,1675.84,1681.97,1667.9,1671.65,40782352
,2014/11/20,1667.14,1683.61,1662.72,1676.6,37440840
,2014/11/21,1676.4,1717.31,1669.18,1714.71,53649568
,2014/11/24,1729.27,1772.89,1722.71,1758.1,104986368
,2014/11/25,1757.68,1780.56,1752.38,1777.67,73081584
,2014/11/26,1786.93,1821.1,1786.56,1820.49,93444128
,2014/11/27,1834.25,1853.42,1825.35,1853,108472904
,2014/11/28,1853.55,1915.81,1846.15,1914.44,162358432
,2014/12/01,1936.81,1968.91,1916.63,1920.38,156151216
,2014/12/02,1910.37,2040.47,1909.37,2021.54,153263424
,2014/12/03,2031.13,2107.68,1999.73,2037.58,191690064
,2014/12/04,2043.47,2161.39,2032.41,2160.66,172271088
,2014/12/05,2201.82,2259.51,2115.42,2200.25,225317392
,2014/12/08,2187.5,2317.55,2160.49,2298.85,199081904
,2014/12/09,2283.16,2402.13,2149.6,2182.69,269266720
,2014/12/10,2198.84,2263.99,2111.88,2254.82,190027968
,2014/12/11,2211.54,2269.49,2190.25,2193.54,146047936
,2014/12/12,2186.74,2250.57,2176.32,2193.29,111528816
,2014/12/15,2170.28,2208.66,2139.47,2201.54,108687328
,2014/12/16,2205.88,2299.38,2195.5,2299.28,148175904
,2014/12/17,2326.85,2392.57,2307.18,2383.95,211362800
,2014/12/18,2389.84,2413.68,2343.74,2364.04,158621504
,2014/12/19,2366.45,2408.48,2304.61,2390.28,158438192
,2014/12/22,2393.04,2479.11,2375.91,2426.68,218155712
,2014/12/23,2392.61,2462.07,2360.72,2374.95,135946496
,2014/12/24,2381.41,2388.41,2238.65,2270.88,123596992
,2014/12/25,2295.22,2360.22,2263.42,2359.66,121259720
,2014/12/26,2365.03,2471.04,2357.67,2464.82,152092880
,2014/12/29,2533.99,2557.38,2437.75,2481.66,184581664
,2014/12/30,2481.08,2550.47,2464.43,2523.63,149464000
,2014/12/31,2529.57,2590.09,2507.94,2581.57,154675808
,2015/01/05,2612.85,2678.44,2583.55,2649.64,182425568
,2015/01/06,2616.29,2691.49,2591.83,2629.4,173440000
,2015/01/07,2608.88,2668.84,2598.89,2635.23,128317720
,2015/01/08,2647.82,2656.75,2551.82,2558.11,118367912
,2015/01/09,2554.29,2692.61,2540.34,2569.02,156209504
,2015/01/12,2565.74,2596.27,2499.87,2543.85,119183584
,2015/01/13,2537.98,2567.62,2512.86,2527.83,77079080
,2015/01/14,2539.25,2569.45,2508.66,2534.23,84122312
,2015/01/15,2534.77,2633.4,2516.61,2632.89,111923168
,2015/01/16,2642.74,2685.31,2626.82,2653.03,134951184
,2015/01/19,2448.93,2512.58,2399.44,2410.2,140163568
,2015/01/20,2381.14,2439.25,2355.26,2403.72,137476640
,2015/01/21,2425.26,2553.7,2414.89,2542.32,148800480
,2015/01/22,2546.7,2557.7,2504.07,2544.31,113708776
,2015/01/23,2556.92,2612.93,2543.46,2564.51,124551352
,2015/01/26,2563.91,2565.36,2528.08,2562.36,95979472
,2015/01/27,2570.43,2574.33,2473.81,2522.1,116542880
,2015/01/28,2497.05,2534.58,2476.28,2486.28,86356384
,2015/01/29,2444.4,2465.31,2419.99,2442.04,81404968
,2015/01/30,2456.05,2471.23,2400.63,2405.38,76591152
,2015/02/02,2337.2,2376.43,2329.15,2332.53,84676896
,2015/02/03,2362.41,2413.01,2335.11,2405.76,82274656
,2015/02/04,2412.75,2439.61,2370.57,2372.46,77531360
,2015/02/05,2456.38,2456.57,2348.45,2348.92,110713248
,2015/02/06,2335.36,2366.33,2303.11,2325.24,76931112
,2015/02/09,2319.24,2392.82,2311.8,2366.77,73903384
,2015/02/10,2363.16,2409.02,2355.14,2403.55,68862032
,2015/02/11,2408.08,2423.35,2395.2,2415.13,50538984
,2015/02/12,2415.14,2425.64,2384.49,2416.45,60662360
,2015/02/13,2426.95,2464.08,2415.43,2427.47,83793480
,2015/02/16,2427.17,2437.84,2413.6,2431.21,62608116
,2015/02/17,2437.69,2464.52,2437.69,2445.26,60010572
,2015/02/25,2448.2,2448.2,2395.53,2407.46,63987384
,2015/02/26,2401.14,2482.44,2382.69,2478.06,94707064
,2015/02/27,2476.49,2498.7,2466.83,2474.6,85651920
,2015/03/02,2495.57,2498.72,2459.42,2479.24,88052520
,2015/03/03,2462,2462,2395.83,2396.8,91274744
,2015/03/04,2403.86,2416.22,2378.93,2397.99,64295284
,2015/03/05,2379.73,2382.89,2344.95,2366.9,77773296
,2015/03/06,2370.89,2393.74,2366.02,2371.62,64804204
,2015/03/09,2352.22,2443.2,2321.26,2429.87,106195712
,2015/03/10,2413.84,2424.15,2390.6,2395.43,78435584
